,Unnamed: 0,ticker,date,type,market_cap,d1dv,d2dv,d3dv,d1_i,d1_ah,d1_all,d2_i,d2_ah,d3_i,working_capital,1d_all_z,d1_all_z
418,418,BGNE,2021-10-18,ADRC,36954351068.0,43569048.306200005,68486682.0528,40109951.229,0.014323,0.000333,0.014661,0.041753,0.010638,-0.019474,,0.24906344520682697,0.5610622104081182
419,419,OCUL,2021-10-18,CS,884081165.0,15430063.901999999,7619217.705000001,5858275.8537,0.012281,-0.007799,0.004386,0.003493,-0.003481,-0.009607,2198035000.0,-0.23617146927693006,-0.12068445303264752
420,420,EYEN,2021-10-28,CS,112492737.0,3580552.0295999995,2841688.935,2218674.0,-0.036496,-0.002525,-0.038929,-0.032911,0.018325,-0.007712,1344340000.0,-0.12874263821919407,-0.17667162796388555
421,421,ANIP,2021-10-29,CS,623115404.0,3164937.4176000003,232828011.7975,28144462.490399998,-0.038085,0.135902,0.09264,0.316298,-0.008409,0.025803,7693000000.0,0.27549886378884003,4.008689967673858
422,422,CLSD,2021-10-30,CS,325779193.0,1594034.7974,1500690.0942,1732823.8268,0.016667,0.010929,0.027778,-0.027027,0.011111,-0.014652,181629000.0,1.330815431322029,0.8827830791760994
423,423,ETON,2021-11-06,CS,154772840.0,14273506.9202,5254963.1529,2192514.852,-0.07757,-0.048932,-0.122706,-0.036483,-0.015534,-0.04142,1262000000.0,-1.9781563763341201,-2.727572815020512
424,424,LQDA,2021-11-07,CS,214669119.0,15519584.969400002,2665196.835,4362719.8203,0.00939,-0.032558,-0.023474,-0.038462,-0.005,0.062814,487274000.0,-0.6840416880602751,-0.888267751868201
425,425,AADI,2021-11-10,CS,452982548.0,8844269.088200001,3094970.7761,3034015.5807,-0.166474,0.005535,-0.161861,-0.001376,0.007809,0.009572,157995000.0,-2.5408345004108286,-6.901924560892052
426,426,TAK,2021-11-23,ADRC,42958016988.0,31324129.6992,41539909.8023,55435976.5748,-0.002171,-0.010877,-0.013025,0.000733,-0.003663,-0.005147,85634000.0,-0.8956402915925875,-1.1369156350608487
427,427,AADI,2021-11-26,CS,470115652.0,2344024.326,4431477.376300001,3353930.3748000003,0.001781,0.012889,0.014693,-0.03247,-0.034014,0.00892,1262000000.0,0.2562116341930745,0.03432873955179818
428,428,FENC,2021-11-27,CS,250706062.0,14727804.8344,2936772.168,2361441.6749000004,-0.032389,-0.080795,-0.110567,-0.000865,0.01139,-0.123874,22133000.0,-0.3263533842257368,-0.4154622234404059
429,429,DBTX,2021-11-27,CS,181442082.0,477486.1025,644571.3931,342370.58520000003,0.01462,0.0,0.01462,-0.005764,0.014493,-0.107143,870116000.0,1.1354770233261493,0.5741517050960163
430,430,BYSI,2021-11-30,CS,499846570.0,94007130.58,139815333.8748,46390973.778,-0.040571,-0.541112,-0.55973,-0.158703,-0.03854,-0.063291,1568637000.0,-2.4851128803391775,-8.25442359641642
431,431,MRK,2021-12-04,CS,203006979022.0,990935293.1016,1271601450.5985,1039137875.6063,0.001637,-0.018932,-0.017326,0.003471,0.003597,0.009236,570430000.0,-0.27180256748031256,-0.2998046622270494
432,432,EXEL,2021-12-04,CS,5011734182.0,45892846.1488,32373560.012399998,21513880.8612,0.02082,0.007417,0.028391,0.016564,0.008449,0.009575,2435000000.0,1.5560496391814822,1.6268535949454197
433,433,RPRX,2021-12-04,CS,16171089677.0,72818233.3809,55062906.700600006,68193195.732,0.009861,0.021642,0.031716,-0.004133,0.003632,0.012148,,2.1825711717263965,1.8822607237550657
434,434,DARE,2021-12-07,CS,162548646.0,86281274.464,267528939.67909998,29532827.6913,0.085366,0.145146,0.242903,-0.123457,-0.056338,-0.049751,,4.428016726801186,5.216716114433954
435,435,MRK,2021-12-10,CS,201014000771.0,827135372.5300001,1276710866.9880002,1394259961.1992998,-0.006838,-0.003443,-0.010257,0.014509,-0.014437,0.018795,-21298000.0,-0.959994869088362,-0.21078293214116497
436,436,TXMD,2021-12-12,CS,88514928.0,4664486.3953,1985838.8,2393990.0648999996,-0.031076,0.026059,-0.005827,-0.047375,-0.012048,0.05397,1262000000.0,0.12794206445363268,0.24732502220935415
437,437,CALT,2021-12-15,ADRC,487823562.0,37862390.3397,140408853.9684,24167614.4487,0.234437,0.379292,0.702649,-0.108129,-0.002617,0.026454,97177000.0,7.928020545966788,15.141844325770554
438,438,AGEN,2021-12-16,CS,852679517.0,17393642.391000003,88104739.2192,18055442.4745,-0.037681,-0.009036,-0.046377,0.082067,-0.025281,0.017291,862000.0,-1.717027365826757,-1.153406415690695
439,439,ARGX,2021-12-17,ADRC,15983050415.0,43433270.8956,346736535.7719,108658073.0376,0.020256,0.094534,0.116705,-0.006125,0.022281,0.018984,21340000000.0,2.429827139972224,3.28415419077021
440,440,ITCI,2021-12-17,CS,3190100987.0,48053379.40799999,278701350.67149997,130445346.7182,0.050993,0.12002,0.177134,0.033972,-0.015215,0.079266,1262000000.0,2.4179243705140574,4.197751658180013
441,441,ZLAB,2021-12-17,ADRC,7067724949.0,165704641.7025,57292216.79310001,19770787.4592,0.145111,-0.000136,0.144955,-0.069577,0.006598,0.008449,21340000000.0,1.3618118460329232,2.612967719232088
442,442,AMGN,2021-12-19,CS,125326663195.0,642830400.6913,660528614.9748,591959961.045,-0.010169,0.002546,-0.007649,0.001678,-0.004164,0.006955,19710394.0,-1.0717821565201038,-1.2869593239118975
443,443,AQST,2021-12-23,CS,161861032.0,7528734.6519,3369465.8763999995,2781869.2656,-0.01467,-0.013648,-0.028117,-0.003774,-0.002525,-0.007595,2193000.0,-0.10243058723003731,-0.05365749795282197
444,444,BMY,2021-12-23,CS,137728968216.0,502487341.95960003,593102976.2952,374312110.67,-0.005768,0.000645,-0.005127,0.003221,0.000482,0.000481,111727000.0,-0.9082114390307852,-0.9598940054313598
445,445,GBT,2021-12-25,CS,2087382198.0,40352203.3627,31996999.125,22756419.2275,-0.044836,-0.002914,-0.047619,-0.000325,-0.00682,-0.010791,85634000.0,-0.7294638935141574,-1.014057901241955
446,446,XERS,2022-01-01,CS,365397179.0,33536820.3408,13507654.640999999,13852504.9663,-0.050676,0.0,-0.050676,-0.071174,-0.003831,-0.030769,21340000000.0,-0.7226103848361938,-1.0544519466210582
447,447,BTAI,2022-01-05,CS,564643362.0,6562595.289,4787071.3555,2974968.4864,-0.08935,0.0,-0.08935,-0.017839,0.0,-0.00555,218385000.0,-1.4261335375865145,-1.7816846854520756
448,448,BMY,2022-01-28,CS,144077152730.0,698528466.2083,780450294.5597999,783853302.1592,0.019315,-0.005084,0.014133,0.0048,0.001849,0.002769,1262000000.0,1.1120465821243708,1.3047707037059848
449,449,ETON,2022-01-29,CS,87597983.0,992053.7126999999,574669.7768,417857.18090000004,0.054131,-0.032432,0.019943,0.044693,0.010695,-0.034392,518204000.0,0.7118573181665959,0.7326845565125727
450,450,AGIO,2022-02-17,CS,1599927644.0,47595887.8491,29917279.7836,16152169.0932,-0.051272,0.010862,-0.040967,-0.012089,-0.028552,0.009797,615246000.0,-1.1979554133303656,-1.9611446374874686
451,451,IMCR,2022-02-23,ADRC,978990319.0,1100653.2414,1388666.9776,1172597.7027,-0.010953,-0.035378,-0.045944,0.054782,0.001761,-0.008348,2873106000.0,-1.5120498962522975,-0.5666210588083497
452,452,RETA,2022-02-25,CS,950918439.0,7075767.0116,90659639.2058,37118616.7788,0.018316,-0.119786,-0.103663,0.423478,-0.008552,0.023722,727058000.0,-1.6249553880606507,-3.2703088951055923
453,453,GILD,2022-02-28,CS,75734758129.0,809206149.3839,644388753.288,874001008.0701001,0.00249,-0.007616,-0.005145,0.005339,0.002987,0.013236,55317000.0,-0.46559318190919424,-0.32978449574469054
454,454,LEGN,2022-02-28,ADRC,6050576201.0,64487463.433900006,82506265.2375,49846686.014400005,0.018261,0.036373,0.055298,-0.07263,0.0,-0.011564,-25191106.0,1.594355050401428,0.9511264982335058
455,455,AMYT,2022-02-28,ADRC,446461384.0,8468156.928000001,2148626.4408,716115.4898,-0.002857,-0.030086,-0.032857,-0.036189,0.002299,0.004587,311778000.0,0.0749243092561991,-0.013247905902767186
456,456,CTIC,2022-02-28,CS,183715605.0,9935392.3395,313668836.08059996,87383613.86,-0.177489,0.489474,0.225108,0.095406,-0.035484,0.12709,28824500000.0,0.7987046499925997,2.7880784763993267
457,457,BMY,2022-03-19,CS,154803204476.0,1300610601.4925,1006730680.9287999,957507716.4685,-0.006016,0.002252,-0.003777,-0.005477,0.0024,0.005494,278707000.0,-1.7791155045005291,-0.665216928201777
458,458,MRNS,2022-03-20,CS,367663550.0,10043456.0004,6187154.2816,5794430.7574000005,-0.028889,0.058352,0.027778,0.069189,-0.002022,0.08308,1262000000.0,-0.09179110432196748,0.1537008502966191
459,459,TXMD,2022-03-21,CS,77583040.0,1421792.6118,1192355.502,3492705.4992,-0.037497,-0.013408,-0.050402,0.025897,-0.011497,0.101391,324843000.0,-0.5455032011412264,-0.9427270715573459
460,460,MRK,2022-03-21,CS,218840084012.0,832153006.841,794133928.71,677345202.873,-0.007657,0.002656,-0.005021,0.000378,0.0,0.005422,35676000.0,-1.2401572802545537,-1.0190289058569766
461,461,BMY,2022-03-27,CS,155734841105.0,777640202.547,1083661386.992,894475441.0859001,-0.00123,-0.002052,-0.003279,0.003701,0.00396,0.00272,21340000000.0,-1.2299053578493016,-1.3020376920718506
462,462,MRK,2022-03-28,CS,224791338511.0,573688433.5773001,601555238.6448001,766941130.2149999,-0.001966,0.005541,0.003564,-0.001102,0.00331,0.006843,3858230000.0,-0.020315884605354356,-0.09793484738929595
463,463,LPCN,2022-03-28,CS,160688983.0,4121264.223,8190176.016,2532242.9685,0.0,-0.164835,-0.164835,-0.046053,0.013793,-0.095238,1262000000.0,-2.122968493844815,-4.481314143150402
464,464,AKBA,2022-03-29,CS,442203813.0,27839519.4952,85235051.1936,30167604.72,-0.024,-0.043033,-0.066,-0.644925,-0.058738,-0.080087,4264340000.0,-0.022291805387489157,-2.2971351051633704
465,465,FGEN,2022-03-29,CS,1191355210.0,9073811.7228,8912984.6616,8160994.198799999,0.019904,0.001561,0.021497,-0.055339,0.006601,-0.014754,2873106000.0,0.654912985029676,0.524553957240334
466,466,BTAI,2022-04-05,CS,556249258.0,14915590.7225,330179825.54480004,40182387.9232,-0.044231,0.094064,0.045673,-0.085977,-0.001006,-0.11279,770553000.0,0.5828000690747059,0.34821274019885845
467,467,MRK,2022-04-21,CS,218019886519.0,740674786.3514999,672489287.4707,896291347.1958,-0.002083,-0.004291,-0.006365,-0.014792,0.0,0.010048,606742000.0,-0.37054375087511005,-0.6682412546211846
468,468,LIAN,2022-04-28,ADRC,538522799.0,3180926.664,9669155.9913,2160142.7851,-0.017613,0.0,-0.017613,-0.237052,-0.02611,-0.005362,28824500000.0,0.2606628255838544,-0.22637890198305408
469,469,BMY,2022-04-28,CS,164065635007.0,1650494818.7736,1982036411.5461,1542967499.4810998,0.005601,-0.044301,-0.038948,0.020195,0.001329,-0.003848,695931000.0,-2.5904649067031627,-4.31270814622948
470,470,SUPN,2022-04-29,CS,1489477909.0,10739924.5782,17350064.473699998,10901029.5519,-0.004993,0.004659,-0.000357,0.030325,0.039647,-0.03647,12915000.0,0.05085320452252498,0.618637371378209
471,471,AXSM,2022-04-30,CS,1235501878.0,43669467.188099995,32675703.543,39900623.695,0.094182,0.01087,0.106075,0.041558,0.01702,0.056241,538007000.0,1.3307543123792875,1.2632448818476385
472,472,INCY,2022-04-30,CS,16590536167.0,138219402.7108,149788559.5506,158637596.16250002,0.018345,0.00092,0.019282,0.013925,0.003757,0.041952,2873106000.0,1.4065849662409855,2.1738403982174335
473,473,PHAT,2022-05-03,CS,571623755.0,4530661.0809,7873171.9974,3854865.3948,0.048746,-0.033493,0.01362,-0.034653,-0.000733,-0.041789,238810000.0,0.37194329085471783,0.5275240918617555
474,474,VRCA,2022-05-24,CS,153005934.0,3837074.2014,15251027.135,5477608.3047,-0.108974,-0.530576,-0.581731,-0.229885,-0.104478,0.086111,102913000.0,-2.4677761638489386,-11.86082027582808
477,477,ACER,2022-06-05,CS,41184556.0,1007862.4426000001,317458.7602,226588.6904,-0.109375,-0.035088,-0.140625,-0.004545,-0.004566,0.03211,128849000.0,-2.1879309586544142,-4.939649044403075
478,478,AGLE,2022-06-05,CS,38177763.0,823771.5988,2942012.4525,1012219.0510000001,-0.060835,0.095368,0.028732,0.139023,0.003014,-0.043431,28824500000.0,0.38118729816009,0.6917235053229195
480,480,REGN,2022-06-09,CS,63214287723.0,551510854.076,479059166.68299997,583218301.2761999,-0.048966,-0.007854,-0.056436,0.001489,-0.029992,-0.009664,191515000.0,-1.6758304882715418,-2.166982370550168
482,482,RYTM,2022-06-16,CS,196535550.0,22018924.228800002,55254878.26320001,8722387.5008,0.089385,-0.025641,0.061453,0.036842,0.015228,0.05,,0.5137839037693549,0.5528316524369309
483,483,BMY,2022-06-24,CS,168110914838.0,974174870.1048,845967358.2906,702233116.0474001,0.004325,0.003419,0.007759,0.009466,-0.00175,-0.014279,,0.08101679089399534,0.25458871273056677
484,484,TGTX,2022-06-25,CS,635515623.0,8681305.655,9571260.825000001,10962133.702000001,0.0,0.006912,0.006912,-0.070938,0.004926,0.058824,4264340000.0,0.13430385478412735,0.22597708689825574
485,485,SPRO,2022-06-27,CS,30852251.0,441097.90499999997,387307.108,467153.4738,-0.010526,-0.074468,-0.084211,-0.113218,0.0,0.042255,90253000.0,-0.7452051836425626,-1.1438567855857686
486,486,MRK,2022-07-01,CS,255820902662.0,1044927219.369,881413671.4622,977320412.1894001,0.012267,0.000216,0.012486,0.002164,0.007232,-0.001929,174859000.0,0.16448423302827136,0.22407280284898207
487,487,BGNE,2022-07-12,ADRC,18472390620.0,35510103.8802,58867417.971999995,41378237.925299995,0.015114,-0.035374,-0.020795,-0.015086,0.056793,-0.019233,202211000.0,-0.37150669575226186,-0.395597357425662
488,488,BMY,2022-07-13,CS,158679160117.0,639648178.4442,713511690.5135,822750862.3540001,-0.001474,-0.011942,-0.013398,0.005024,0.010944,0.011093,570430000.0,-1.0906566409623182,-0.7562069403757669
489,489,ALNY,2022-07-14,CS,16737510463.0,103586700.54200001,142946410.9833,79353993.205,-0.017725,-0.002743,-0.02042,0.052331,0.000963,-0.033601,168278000.0,-0.782406094272804,-1.0204210065624033
490,490,INCY,2022-07-18,CS,17467885167.0,114666507.69000001,153179200.8095,172039556.65280002,-0.018666,0.013695,-0.005226,0.017763,0.003933,0.009917,891730000.0,-0.5877768819673718,-0.8473818438045126
491,491,ARQT,2022-07-29,CS,1247399782.0,14672069.857199999,34185043.774000004,20873824.329600003,0.038972,0.022259,0.062099,-0.183065,-0.009872,-0.027916,1792380000.0,1.1513739771154956,1.86030418770832
492,492,LXRX,2022-08-02,CS,477343232.0,10171200.985,4756989.3042,5404331.8199,0.019608,0.003846,0.023529,0.030651,0.0,0.0,1344340000.0,0.32937654405733885,0.41240943003087477
493,493,REGN,2022-08-03,CS,66871067521.0,700356424.8928,430763442.86160004,347560496.24660003,0.014617,-0.010053,0.004417,0.020426,-0.002423,0.000228,43409000.0,0.023829077054019425,0.22435472132382778
495,495,ACAD,2022-08-04,CS,2521526603.0,27701938.1604,65321625.762899995,34323022.592,0.023591,-0.026248,-0.003277,0.080868,-0.024939,0.036806,1053200000.0,-0.4937223180216074,-0.14144237064341572
496,496,MYOV,2022-08-06,CS,1450434671.0,36717857.434499994,22964369.141599998,16803187.990199998,-0.045094,0.031908,-0.014625,0.03154,0.017986,0.036514,727058000.0,-2.0089575455343502,-1.1683077458933178
497,497,FOLD,2022-08-29,CS,3186462516.0,25386401.0205,47036192.426199995,24836345.9146,0.020665,-0.002641,0.017969,-0.00353,0.011515,-0.016637,3099821000.0,0.6737339732584657,0.6194516664184854
498,498,INCY,2022-08-30,CS,15561247224.0,70627963.1996,118487062.21110001,66493045.4615,-0.007237,0.008148,0.000851,-0.001418,-0.007525,0.020744,3858230000.0,0.6076323961955314,0.6828956143581973
500,500,RVNC,2022-09-08,CS,1849574032.0,214839551.6248,145941883.6828,81232758.1902,0.023463,0.032806,0.057039,0.089552,0.013347,-0.026343,4061980000.0,0.2557874965789644,0.421376816365552
501,501,SPPI,2022-09-09,CS,243672620.0,26887043.6875,66679820.46,15435481.837599998,0.027778,0.158301,0.190476,-0.16,-0.095238,0.026316,12915000.0,4.519808094194076,4.341411671470448
502,502,BMY,2022-09-10,CS,149809501885.0,1758343111.5094,705493520.536,1095701889.9372,-0.042984,-0.011056,-0.053564,-0.007267,-0.007038,-0.000992,21340000000.0,-4.179078316884104,-1.6276969197730957
503,503,OBSV,2022-09-13,CS,15429550.0,491073.1028,268194.3804,119485.4319,-0.068367,0.049836,-0.021939,-0.074074,-0.024789,0.028885,28824500000.0,-0.1491581564536397,-0.43265285963678646
504,504,HRTX,2022-09-17,CS,554614766.0,24169749.6822,15148741.5864,15120281.2001,0.010941,-0.021645,-0.010941,0.033186,-0.006424,-0.06681,27492000.0,-0.5065601001422293,-0.32958761840740014
505,505,REGN,2022-09-19,CS,77978013059.0,584621532.821,540078851.948,461763021.615,0.016209,-0.00569,0.010427,-0.009912,-0.0047,-0.023227,655488000.0,-0.19227957968839035,-0.11064778430605701
506,506,FENC,2022-09-23,CS,204106825.0,1938262.9098999999,2692547.0106,673687.9084,0.002561,-0.006386,-0.003841,-0.077121,0.034819,-0.014805,909999000.0,-0.2087107276092604,-0.2683371729235732
507,507,AMLX,2022-09-29,CS,1767118092.0,46070315.423200004,128201916.7025,38580514.9512,0.02827,0.0,0.02827,-0.067572,0.027709,0.028344,889810000.0,0.8447744683357776,0.7426108477767795
508,508,REGN,2022-09-30,CS,75092562776.0,554498937.7164,1055031085.7528,644296738.4353,-0.007964,0.023981,0.015827,0.042161,0.004135,0.001856,891730000.0,0.4688301385322409,1.122558255023916
510,510,SNY,2022-09-30,ADRC,95358123204.0,112199862.27450001,106301011.9828,121688619.6932,-0.005753,0.017885,0.012029,0.012661,0.013524,0.01007,,0.7296190783997566,1.5654899370149569
511,511,THTX,2022-10-03,CS,218779769.0,3524150.9949,724788.5156999999,97432.808,-0.061224,-0.06087,-0.118367,0.009259,-0.03211,-0.009479,695931000.0,-3.091738924400923,-2.125280518441199
512,512,ALNY,2022-10-06,CS,24289774744.0,164030420.79000002,166813313.276,251786184.531,0.012356,-0.00677,0.005503,-0.025821,-0.006894,-0.039288,889810000.0,0.2874335704791874,0.47866426718303834
513,513,SCPH,2022-10-08,CS,136462562.0,23474704.895,26042584.2625,8408229.024,-0.137339,0.044776,-0.098712,0.333333,-0.021429,0.040146,,-0.7314473554606509,-1.0306567037436232
514,514,HROW,2022-10-16,CS,326193234.0,11825638.635200001,3451583.1621,1691327.6064000002,-0.019592,0.002498,-0.017143,-0.001661,-0.009151,-0.017632,2873106000.0,-1.2333817961992428,-0.4142913436922028
515,515,MGNX,2022-11-17,CS,403277449.0,7040462.8124,12738104.0668,5582735.3568,-0.009063,0.016768,0.007553,-0.028486,-0.006173,-0.01087,,-0.0527514389478562,-0.36895900730762216
517,517,RETA,2022-11-30,CS,1450355864.0,23124078.6642,16983425.2454,18892172.286000002,0.004314,0.002527,0.006851,-0.02495,-0.019902,0.027954,28824500000.0,0.09650451614480889,0.34658232906556063
518,518,YMAB,2022-11-30,CS,195196541.0,2040772.0437,1832149.5483,2667936.7044,0.029954,0.006711,0.036866,0.0,-0.044444,-0.013953,3099821000.0,0.84647790462439,0.8500188310613032
519,519,CYTK,2022-11-30,CS,4021817542.0,62765026.934,34313528.966,44051151.5136,0.037598,-0.006353,0.031006,-0.032441,-0.002937,-0.006136,1053200000.0,1.1384739531631518,1.6712043229623657
521,521,MRTX,2022-12-14,CS,2518274306.0,98716769.7176,111667983.187,181785047.30580002,0.077624,-0.016236,0.060128,-0.011158,-0.004701,0.030231,,1.0738744006042857,1.1459155977835693
522,522,ZLAB,2022-12-14,ADRC,3434638704.0,10758994.869,23010067.7694,11423191.781900002,-0.023385,0.016249,-0.007517,-0.0777,-0.01247,0.003696,-114178000.0,0.02548533859053292,-0.18761449673778124
523,523,CHRS,2022-12-23,CS,501667700.0,24077291.0106,20607121.6604,9191223.339,-0.180432,-0.069767,-0.237611,-0.051667,-0.010545,0.104796,10202100000.0,-3.7922232788879904,-4.660243561480819
524,524,TGTX,2022-12-28,CS,1229593040.0,285445148.31,331923547.3672,260814407.672,0.070886,0.085106,0.162025,0.132898,0.049038,0.084326,-17467277.0,1.5721659919153188,3.9444581201090347
528,528,BIIB,2023-01-06,CS,40212392067.0,1051151334.6618,472756159.22599995,387233865.48599994,0.011739,0.00462,0.016412,-0.020746,0.007681,0.016725,,1.3611912163022297,1.5475423922408067
529,529,PHAT,2023-01-11,CS,304248450.0,2072640.642,3257545.675,2845684.3884,-0.03562,-0.004104,-0.039578,0.013736,0.009485,0.110067,1226829000.0,-0.13211178010817878,-0.04616338311186998
533,533,SGEN,2023-01-19,CS,24507766932.0,212706347.82029998,172262996.32360002,168805565.3245,0.006021,-0.004318,0.001677,0.000457,0.002814,0.012362,103274000.0,0.18330901616292622,-0.010244841431007687
534,534,BGNE,2023-01-20,ADRC,27696006008.0,72791270.8194,46448432.3247,54715694.06599999,-0.0485,-0.009309,-0.057357,0.019171,-0.011115,0.002782,1262000000.0,-3.110636982295912,-4.332672726087447
535,535,GMDA,2023-01-20,CS,114857860.0,473137.6284,453468.73829999997,556554.0682,-0.025316,0.006494,-0.018987,0.0,0.006452,0.012821,1886253000.0,-0.9931862492233242,-0.8340219345792098
536,536,IONS,2023-01-25,CS,5646500856.0,37975148.3982,28716311.715,19430075.7448,-0.006747,0.000503,-0.006247,-0.009806,0.00127,0.014963,1344340000.0,-0.5541405685175306,-0.7186363469955427
537,537,MYOV,2023-01-29,CS,2613685294.0,11742650.3345,13332218.2875,13510839.3306,-0.001115,0.000744,-0.000372,-0.000372,-0.000372,0.000744,,-0.470958368927166,-0.19738587384672884
538,538,MRK,2023-01-29,CS,267180027740.0,687092405.176,848438533.0153,1079451222.816,0.004926,9.4e-05,0.00502,0.012347,-0.004096,9.3e-05,107715827.0,0.7162843890706401,0.9338025088166951
539,539,REGN,2023-02-11,CS,82826116298.0,377691312.545,367601970.7329,256606861.89600003,0.010716,0.00072,0.011444,-0.013486,-0.00057,-0.001831,594169000.0,0.6131025077703278,0.5894479705565749
540,540,RIGL,2023-02-15,CS,279994864.0,2639611.9288,2427882.8078,1991501.3248,0.0125,-0.006173,0.00625,-0.012422,0.012579,-0.024845,,1.0151181899776636,0.2370015431539005
541,541,KRYS,2023-02-17,CS,2014753377.0,11476750.663900001,14163255.884,10121620.853999998,0.047523,-0.001022,0.046452,-0.007804,-0.000258,0.009157,22133000.0,1.9249920213388685,3.011340592408727
542,542,TVTX,2023-02-17,CS,1143573017.0,108474203.6919,183607002.1485,45186583.297,-0.139546,0.049383,-0.097055,0.139037,0.002347,-0.022482,28824500000.0,-1.1866248391204908,-3.2968247036829896
543,543,APLS,2023-02-26,CS,7421976716.0,149783390.322,103942486.13000001,146333420.0939,-0.026009,-0.001535,-0.027504,0.006456,-0.002291,-0.020358,981000000.0,-1.1216791830957928,-0.8002250015592557
544,544,CYTK,2023-02-28,CS,4103200203.0,47991865.713599995,42263595.7488,68268799.4544,0.012847,-0.003229,0.009577,-0.002545,-0.035723,-0.04739,426843000.0,0.28882353434959346,0.3597270516246295
545,545,RETA,2023-02-28,CS,1144747019.0,353368428.6873,1432490444.9138,405494842.721,0.005484,1.818094,1.833548,0.060679,-0.030482,-0.038968,1053200000.0,2.5433893510371406,13.97706688146265
546,546,SNY,2023-02-28,ADRC,116997599670.0,50595898.9305,59039813.019200005,55200744.5185,-0.011603,0.009819,-0.001899,-0.00613,-0.002765,0.015782,55317000.0,-0.06408010953808391,-0.3110586260721651
548,548,ACAD,2023-03-12,CS,3304628848.0,126594396.5625,69539758.3145,41502862.434,-0.032885,0.034003,0.0,0.015446,-0.01423,-0.011946,1053200000.0,0.04289419991198783,-0.20244205026558262
549,549,APLS,2023-03-15,CS,7292879505.0,136818609.1548,110062338.2223,172061147.274,0.016284,-0.015871,0.000155,0.006203,-0.013253,-0.015774,508303000.0,-0.0415049576522057,0.04879885138973425
550,550,ARGX,2023-03-20,ADRC,20282133499.0,56019913.705199994,87273766.8599,69977083.4168,0.010521,-0.000137,0.010383,-0.020278,0.005454,-0.007316,8522000.0,0.3057105067352925,0.3045059235233986
551,551,INCY,2023-03-23,CS,16111452200.0,150784847.0013,241026490.56,101010014.6766,-0.002209,-0.021035,-0.023198,-0.007209,0.004984,0.003259,238810000.0,-1.263513577153191,-1.5044629507884653
552,552,PHAR,2023-03-29,CS,887283420.0,767940.8904,486153.36919999996,189820.089,-0.002933,0.000735,-0.002199,-0.048494,0.02278,0.019253,2925100000.0,-0.12906669129472256,-0.25830028966682217
553,553,EBS,2023-03-29,CS,374568227.0,156836734.81,73748392.1972,26084390.810399998,-0.122889,0.013904,-0.110694,0.07384,0.007859,0.009747,28824500000.0,-1.6375766454004026,-1.665632419240726
554,554,REGN,2023-03-30,CS,88717669218.0,507011259.7113,709109905.793,371842464.79359996,-0.005527,0.00419,-0.00136,0.008308,-0.003493,0.009025,440660000.0,-0.47517706961584194,-0.44165675901294027
555,555,SGEN,2023-04-21,CS,38169507778.0,230174167.9724,332035769.82570004,271181330.784,-0.005611,0.003435,-0.002196,-0.006015,0.003099,-0.003433,218385000.0,-0.5529280861258354,-0.4714723989424243
556,556,BIIB,2023-04-25,CS,40804191286.0,434840151.98370004,516048826.93350005,424429280.65800005,-0.029686,-0.013526,-0.042811,0.033921,-0.000139,0.019861,1262000000.0,-2.6771941461437025,-5.0195043569438145
557,557,ARQT,2023-04-30,CS,849235354.0,10022587.7272,16937486.1397,13366010.6305,0.069094,-0.010424,0.057949,-0.002107,0.009852,0.045296,-33042347.0,2.1478500815200308,2.0478715063489674
558,558,ASND,2023-04-30,ADRC,3998374558.0,395719564.0992,230590426.5722,172374405.9744,0.138171,0.015333,0.155623,-0.023618,0.006047,0.058375,21340000000.0,1.6975744848121836,8.981377833923737
559,559,GMDA,2023-05-01,CS,169994661.0,9868034.0955,4560716.5505,4383016.0731,0.025478,0.006211,0.031847,0.012346,-0.018293,-0.006211,,0.9969522666320952,-0.20677212654214588
560,560,VRTX,2023-05-03,CS,89187700000.0,426960268.4724,321784941.363,389863089.9072,-0.00836,0.004648,-0.003751,-0.003966,0.000866,0.003459,1886253000.0,-0.4880101361991565,-0.6153345235236155
561,561,EYEN,2023-05-08,CS,167928905.0,11632400.984599998,4760717.6267,1714665.9711999998,-0.059574,-0.047511,-0.104255,0.009501,-0.035294,0.056098,227703000.0,-1.4727719790413178,-1.7321645008971855
562,562,PLX,2023-05-09,CS,191011557.0,11996638.294499999,23517941.6858,17472240.9296,-0.04886,0.034247,-0.016287,-0.02649,-0.02381,-0.111498,655164000.0,-0.3402543151648948,-0.5465973047829675
563,563,KRYS,2023-05-19,CS,2478322832.0,125085323.6424,175099309.8382,75793610.31120001,0.083954,0.054966,0.143534,0.159759,-0.002978,0.016641,101721000.0,1.4471226593705435,4.722201937189723
564,564,GMAB,2023-05-21,ADRC,27158655662.0,14808986.9689,16757172.936,13038344.3616,0.016799,-0.008969,0.007679,-0.004525,-0.013876,-0.0131,4264340000.0,0.10547171867780414,0.17887393270258078
565,565,GNMSF,2023-05-21,OS,,116286.942,103160.29100000001,113042.7369,0.007516,-0.01196,-0.004534,-0.003595,-0.007192,-0.010395,1262000000.0,-0.45137251954619,-0.27260251574718886
566,566,BPMC,2023-05-22,CS,3401288156.0,65296996.3815,76202262.9773,39890631.258,0.018284,0.025067,0.043809,0.014568,-0.003761,-0.004804,21340000000.0,1.8479440720138707,2.9389574748611653
